browser position chr8:98947784-99078856
browser hide all
chr8 99007705 99007705 2.822114220180083e-05
chr8 99007706 99007706 2.692679117899388e-06
chr8 99007707 99007707 7.110347723937593e-06
chr8 99007708 99007708 8.31936085887719e-06
chr8 99007709 99007709 1.285747202928178e-05
chr8 99007710 99007710 4.75219712825492e-05
chr8 99007711 99007711 3.057046342291869e-05
chr8 99007712 99007712 5.8565721701597795e-05
chr8 99007713 99007713 1.6498734112246893e-05
chr8 99007714 99007714 2.423512705718167e-05
chr8 99007715 99007715 3.6935605749022216e-05
chr8 99007716 99007716 5.779423372587189e-05
chr8 99007717 99007717 3.317488790344214e-06
chr8 99007718 99007718 4.484428063733503e-05
chr8 99007719 99007719 1.3366568964556791e-05
chr8 99007720 99007720 3.5309349186718464e-05
chr8 99007721 99007721 1.5955125491018407e-05
chr8 99007722 99007722 5.153179245098727e-06
chr8 99007723 99007723 1.0635710168571677e-05
chr8 99007724 99007724 2.1995574570610188e-05
chr8 99007725 99007725 2.0968258468201384e-05
chr8 99007726 99007726 1.7434178516850807e-05
chr8 99007727 99007727 1.8974682461703196e-05
chr8 99007728 99007728 1.943759707501158e-05
chr8 99007729 99007729 2.1319006918929517e-05
chr8 99007730 99007730 2.6895504561252892e-05
chr8 99007731 99007731 1.3950442735222168e-05
chr8 99007732 99007732 2.9620818168041296e-05
chr8 99007733 99007733 2.9901413654442877e-05
chr8 99007734 99007734 3.1062991183716804e-05
chr8 99007735 99007735 3.7784743653901387e-06
chr8 99007736 99007736 5.013543341192417e-05
chr8 99007737 99007737 2.9039492801530287e-06
chr8 99007738 99007738 5.561417492572218e-05
chr8 99007739 99007739 2.008789851970505e-05
chr8 99007740 99007740 3.119706889265217e-05
chr8 99007741 99007741 1.1466516298241913e-05
chr8 99007742 99007742 1.5292665921151638e-05
chr8 99007743 99007743 2.4598695745225996e-05
chr8 99007744 99007744 4.321943924878724e-05
chr8 99007745 99007745 2.1335263227229007e-05
chr8 99007746 99007746 2.679220233403612e-05
chr8 99007747 99007747 2.8575799660757184e-05
chr8 99007748 99007748 2.3021810193313286e-05
chr8 99007749 99007749 4.41077145296731e-06
chr8 99007750 99007750 6.905630289111286e-05
chr8 99007751 99007751 5.297941970638931e-05
chr8 99007752 99007752 2.840589513652958e-05
chr8 99007753 99007753 7.86063537816517e-06
chr8 99007754 99007754 8.383421118196566e-06
chr8 99007755 99007755 4.4585678551811725e-05
chr8 99007756 99007756 5.449438322102651e-05
chr8 99007757 99007757 1.599567895027576e-06
chr8 99007758 99007758 8.58664407132892e-06
chr8 99007759 99007759 2.522399154258892e-05
chr8 99007760 99007760 1.3979738469060976e-06
chr8 99007761 99007761 2.134982423740439e-06
chr8 99007762 99007762 9.28412100620335e-06
chr8 99007763 99007763 1.209043875860516e-05
chr8 99007764 99007764 1.4751720300409943e-05
chr8 99007765 99007765 3.332203414174728e-05
chr8 99007766 99007766 5.072770363767631e-06
chr8 99007767 99007767 4.2385057895444334e-05
chr8 99007768 99007768 7.36299334676005e-05
chr8 99007769 99007769 2.9566446755779907e-05
chr8 99007770 99007770 4.566650022752583e-05
chr8 99007771 99007771 2.519132976885885e-05
chr8 99007772 99007772 1.9053337382501923e-05
chr8 99007773 99007773 6.0888618463650346e-05
chr8 99007774 99007774 5.1021997933276e-05
chr8 99007775 99007775 5.3506628319155425e-06
chr8 99007776 99007776 3.297298462712206e-05
chr8 99007777 99007777 5.030544343753718e-05
chr8 99007778 99007778 6.722690159222111e-05
chr8 99007779 99007779 4.858402462559752e-05
chr8 99007780 99007780 3.2657037081662565e-05
chr8 99007781 99007781 3.7822719605173916e-05
chr8 99007782 99007782 1.3303815649123862e-05
chr8 99007783 99007783 3.668558201752603e-05
chr8 99007784 99007784 1.5107854778761975e-05
chr8 99007785 99007785 3.2988140446832404e-05
chr8 99007786 99007786 3.6595101846614853e-06
chr8 99007787 99007787 3.8390779081964865e-05
chr8 99007788 99007788 2.4141349967976566e-06
chr8 99007789 99007789 3.625137833296321e-05
chr8 99007790 99007790 4.31079461122863e-05
chr8 99007791 99007791 1.7186295735882595e-05
chr8 99007792 99007792 1.1447423275967594e-05
chr8 99007793 99007793 2.7013324142899364e-05
chr8 99007794 99007794 2.3603977751918137e-05
chr8 99007795 99007795 7.4515201049507596e-06
chr8 99007796 99007796 6.14096934441477e-05
chr8 99007797 99007797 8.016520587261766e-05
chr8 99007798 99007798 1.3477154425345361e-05
chr8 99007799 99007799 5.5415084716514684e-06
chr8 99007800 99007800 4.48452919954434e-06
chr8 99007801 99007801 2.0054139895364642e-05
chr8 99007802 99007802 4.2523894080659375e-05
chr8 99007803 99007803 4.475899913813919e-05
chr8 99007804 99007804 1.354443247691961e-05
chr8 99007805 99007805 2.780466093099676e-05
chr8 99007806 99007806 4.9281108658760786e-05
chr8 99007807 99007807 1.703361704130657e-05
chr8 99007808 99007808 1.8159036699216813e-05
chr8 99007809 99007809 3.744076093425974e-05
chr8 99007810 99007810 2.2980564608587883e-05
chr8 99007811 99007811 3.6682824429590255e-05
chr8 99007812 99007812 3.4720287658274174e-05
chr8 99007813 99007813 7.533506868639961e-05
chr8 99007814 99007814 5.2671672165161e-05
chr8 99007815 99007815 4.838052700506523e-05
chr8 99007816 99007816 3.1087831303011626e-05
chr8 99007817 99007817 3.796453893301077e-05
chr8 99007818 99007818 3.7983674701536074e-05
chr8 99007819 99007819 3.5855955502483994e-06
chr8 99007820 99007820 2.6758239982882515e-05
chr8 99007821 99007821 4.3542800995055586e-05
chr8 99007822 99007822 3.3319220165139996e-06
chr8 99007823 99007823 4.5040546865493525e-06
chr8 99007824 99007824 1.7475413187639788e-05
chr8 99007825 99007825 6.105803186073899e-05
chr8 99007826 99007826 4.9156806198880076e-05
chr8 99007827 99007827 3.998214015155099e-05
chr8 99007828 99007828 6.20710343355313e-05
chr8 99007829 99007829 5.6233466239064e-06
chr8 99007830 99007830 8.920459549699444e-06
chr8 99007831 99007831 7.387939695036039e-05
chr8 99007832 99007832 6.65658590150997e-05
chr8 99007833 99007833 2.5441080651944503e-05
chr8 99007834 99007834 3.0266419344116002e-05
chr8 99007835 99007835 3.761865082196891e-05
chr8 99007836 99007836 2.588741153886076e-05
chr8 99007837 99007837 1.8730179363046773e-07
chr8 99007838 99007838 7.951707630127203e-06
chr8 99007839 99007839 4.371352770249359e-05
chr8 99007840 99007840 9.449623576074373e-06
chr8 99007841 99007841 6.889886572025716e-05
chr8 99007842 99007842 1.0350809134251904e-06
chr8 99007843 99007843 1.2434415111783892e-05
chr8 99007844 99007844 2.4757700884947553e-05
chr8 99007845 99007845 2.4435263185296208e-05
chr8 99007846 99007846 3.684666444314644e-05
chr8 99007847 99007847 6.110837421147153e-05
chr8 99007848 99007848 1.9176990463165566e-05
chr8 99007849 99007849 1.718274324957747e-05
chr8 99007850 99007850 1.9655803043860942e-05
chr8 99007851 99007851 2.24277755478397e-05
chr8 99007852 99007852 2.7095757104689255e-05
chr8 99007853 99007853 8.242085459642112e-05
chr8 99007854 99007854 3.558947719284333e-05
chr8 99007855 99007855 7.415080290229525e-06
chr8 99007856 99007856 2.1444950107252225e-05
chr8 99007857 99007857 6.738968659192324e-05
chr8 99007858 99007858 2.996225157403387e-05
chr8 99007859 99007859 4.0967985114548355e-05
chr8 99007860 99007860 1.2958504157722928e-05
chr8 99007861 99007861 2.6317873562220484e-05
chr8 99007862 99007862 5.768815753981471e-05
chr8 99007863 99007863 1.805346619221382e-05
chr8 99007864 99007864 5.165720358490944e-05
chr8 99007865 99007865 4.483294105739333e-05
chr8 99007866 99007866 9.631186549086124e-05
chr8 99007867 99007867 2.0525823856587522e-05
chr8 99007868 99007868 1.1835989425890148e-05
chr8 99007869 99007869 1.9180755771230906e-05
chr8 99007870 99007870 1.4697398910357151e-05
chr8 99007871 99007871 6.239752565306844e-06
chr8 99007872 99007872 1.559306838316843e-05
chr8 99007873 99007873 3.547313099261373e-05
chr8 99007874 99007874 1.9243823771830648e-05
chr8 99007875 99007875 6.923437467776239e-06
chr8 99007876 99007876 1.6560592484893277e-05
chr8 99007877 99007877 3.035154350072844e-06
chr8 99007878 99007878 4.5018467062618583e-05
chr8 99007879 99007879 7.789541268721223e-05
chr8 99007880 99007880 6.0307262174319476e-05
chr8 99007881 99007881 3.023671160917729e-05
chr8 99007882 99007882 3.0069954846112523e-06
chr8 99007883 99007883 3.0045716812310275e-06
chr8 99007884 99007884 7.3371802500332706e-06
chr8 99007885 99007885 5.513962605618872e-06
chr8 99007886 99007886 9.112480620387942e-05
chr8 99007887 99007887 3.014770118170418e-05
chr8 99007888 99007888 1.7377198673784733e-05
chr8 99007889 99007889 3.439298779994715e-06
chr8 99007890 99007890 5.141070141689852e-05
chr8 99007891 99007891 3.784488217206672e-05
chr8 99007892 99007892 1.3704735465580598e-05
chr8 99007893 99007893 5.883090489078313e-05
chr8 99007894 99007894 7.329414074774832e-05
chr8 99007895 99007895 2.073460564133711e-05
chr8 99007896 99007896 2.72246943495702e-05
chr8 99007897 99007897 2.246535223093815e-05
chr8 99007898 99007898 2.472466803737916e-05
chr8 99007899 99007899 2.909789327532053e-05
chr8 99007900 99007900 2.5763951271073893e-05
chr8 99007901 99007901 2.5826993805821985e-05
chr8 99007902 99007902 9.954868801287375e-06
chr8 99007903 99007903 3.1629537261324e-05
chr8 99007904 99007904 2.7960351872025058e-05
chr8 99007905 99007905 2.136966031685006e-05
chr8 99007906 99007906 3.3366486604791135e-06
chr8 99007907 99007907 3.39319376507774e-05
chr8 99007908 99007908 1.796288233890664e-05
chr8 99007909 99007909 8.524704753654078e-06
chr8 99007910 99007910 4.039851046400145e-05
chr8 99007911 99007911 2.6951133804686833e-06
chr8 99007912 99007912 2.7614707505563274e-05
chr8 99007913 99007913 5.800789222121239e-05
chr8 99007914 99007914 6.612233846681193e-05
chr8 99007915 99007915 7.30656975065358e-05
chr8 99007916 99007916 5.9811332903336734e-05
chr8 99007917 99007917 5.640642120852135e-05
chr8 99007918 99007918 4.282881855033338e-05
chr8 99007919 99007919 1.6968886484391987e-05
chr8 99007920 99007920 1.9477687601465732e-05
chr8 99007921 99007921 1.7818705600802787e-05
chr8 99007922 99007922 2.869876698241569e-05
chr8 99007923 99007923 2.8087899409001693e-05
chr8 99007924 99007924 1.6142166714416817e-05
chr8 99007925 99007925 3.4886768844444305e-05
chr8 99007926 99007926 3.964256393373944e-06
chr8 99007927 99007927 1.907062323880382e-05
chr8 99007928 99007928 4.228428588248789e-05
chr8 99007929 99007929 6.824444426456466e-05
chr8 99007930 99007930 6.280658999457955e-05
chr8 99007931 99007931 1.1697466106852517e-08
chr8 99007932 99007932 3.3233463909709826e-05
chr8 99007933 99007933 3.771983028855175e-05
chr8 99007934 99007934 2.3983975552255288e-05
chr8 99007935 99007935 3.932025265385164e-07
chr8 99007936 99007936 2.8304248189670034e-07
chr8 99007937 99007937 3.843959348159842e-05
chr8 99007938 99007938 1.4441229723161086e-05
chr8 99007939 99007939 4.144238482695073e-05
chr8 99007940 99007940 1.6916026652324945e-05
chr8 99007941 99007941 2.6140896807191893e-05
chr8 99007942 99007942 8.710929978406057e-05
chr8 99007943 99007943 1.2272485037101433e-05
chr8 99007944 99007944 9.518287697574124e-06
chr8 99007945 99007945 1.7022888641804457e-05
chr8 99007946 99007946 2.3694494302617386e-05
chr8 99007947 99007947 7.915095011412632e-06
chr8 99007948 99007948 2.143424171663355e-05
chr8 99007949 99007949 1.6223453712882474e-05
chr8 99007950 99007950 3.510539681883529e-05
chr8 99007951 99007951 6.354146171361208e-05
chr8 99007952 99007952 6.385725282598287e-05
chr8 99007953 99007953 2.9130105758667924e-05
chr8 99007954 99007954 9.971354302251711e-07
chr8 99007955 99007955 4.168844679952599e-05
chr8 99007956 99007956 6.599299376830459e-05
chr8 99007957 99007957 2.9229409847175702e-05
chr8 99007958 99007958 5.9985395637340844e-05
chr8 99007959 99007959 3.194270175299607e-05
chr8 99007960 99007960 1.7634911273489706e-05
chr8 99007961 99007961 3.8438989577116445e-05
chr8 99007962 99007962 1.0115005352417938e-05
chr8 99007963 99007963 4.778430593432859e-07
chr8 99007964 99007964 5.346052785171196e-05
chr8 99007965 99007965 4.607274149748264e-06
chr8 99007966 99007966 5.218826845521107e-05
chr8 99007967 99007967 2.3412503651343286e-06
chr8 99007968 99007968 5.1925366278737783e-05
chr8 99007969 99007969 2.1627163732773624e-05
chr8 99007970 99007970 1.14420399768278e-05
chr8 99007971 99007971 4.254702071193606e-05
chr8 99007972 99007972 6.746486178599298e-07
chr8 99007973 99007973 9.739141205500346e-06
chr8 99007974 99007974 4.7780427848920226e-05
chr8 99007975 99007975 3.296809518360533e-05
chr8 99007976 99007976 1.1378548151697032e-05
chr8 99007977 99007977 3.338648093631491e-05
chr8 99007978 99007978 7.796261343173683e-07
chr8 99007979 99007979 1.832710040616803e-05
chr8 99007980 99007980 5.016117211198434e-05
chr8 99007981 99007981 3.089478923357092e-05
chr8 99007982 99007982 8.642120519652963e-05
chr8 99007983 99007983 2.6382125724921934e-05
chr8 99007984 99007984 6.742159894201905e-05
chr8 99007985 99007985 1.696978506515734e-05
chr8 99007986 99007986 1.953019091160968e-05
chr8 99007987 99007987 9.279556252295151e-06
chr8 99007988 99007988 2.199109803768806e-05
chr8 99007989 99007989 2.5576428015483543e-05
chr8 99007990 99007990 6.667710840702057e-05
chr8 99007991 99007991 4.7299155994551256e-05
chr8 99007992 99007992 3.45506559824571e-05
chr8 99007993 99007993 5.908463936066255e-05
chr8 99007994 99007994 2.588899587863125e-05
chr8 99007995 99007995 2.9502014513127506e-05
chr8 99007996 99007996 4.2703799408627674e-05
chr8 99007997 99007997 2.765187127806712e-05
chr8 99007998 99007998 4.7070792788872495e-05
chr8 99007999 99007999 2.8422415198292583e-05
chr8 99008000 99008000 1.6715090168872848e-05
chr8 99008001 99008001 2.256832431157818e-06
chr8 99008002 99008002 6.124054198153317e-05
chr8 99008003 99008003 2.4259099518531002e-05
chr8 99008004 99008004 4.6162938815541565e-05
chr8 99008005 99008005 1.8395981896901503e-05
chr8 99008006 99008006 3.905074845533818e-05
chr8 99008007 99008007 2.532438338676002e-05
chr8 99008008 99008008 6.713795301038772e-05
chr8 99008009 99008009 4.5726696953352075e-06
chr8 99008010 99008010 8.626362250652164e-05
chr8 99008011 99008011 1.7667227439233102e-05
chr8 99008012 99008012 1.903299562400207e-06
chr8 99008013 99008013 1.3422826668829657e-05
chr8 99008014 99008014 1.5078076103236526e-05
chr8 99008015 99008015 7.006292435107753e-08
chr8 99008016 99008016 1.1605561667238362e-05
chr8 99008017 99008017 3.828857370535843e-05
chr8 99008018 99008018 9.2960792244412e-05
chr8 99008019 99008019 2.7217429305892438e-05
chr8 99008020 99008020 7.634963367308956e-06
chr8 99008021 99008021 7.849179382901639e-06
chr8 99008022 99008022 5.1439728849800304e-05
chr8 99008023 99008023 4.180367250228301e-05
chr8 99008024 99008024 6.484542973339558e-05
chr8 99008025 99008025 2.092055365210399e-05
chr8 99008026 99008026 5.902493649045937e-05
chr8 99008027 99008027 3.5336055589141324e-05
chr8 99008028 99008028 7.5001415098086e-05
chr8 99008029 99008029 3.8729947846150026e-05
chr8 99008030 99008030 3.976133666583337e-05
chr8 99008031 99008031 4.195711881038733e-05
chr8 99008032 99008032 3.455616024439223e-05
chr8 99008033 99008033 4.964953859598609e-06
chr8 99008034 99008034 5.045294528827071e-06
chr8 99008035 99008035 1.7024734916049056e-05
chr8 99008036 99008036 3.232631570426747e-05
chr8 99008037 99008037 4.137114592595026e-05
chr8 99008038 99008038 3.8659272831864655e-05
chr8 99008039 99008039 2.0419154679984786e-05
chr8 99008040 99008040 3.1184390536509454e-05
chr8 99008041 99008041 5.404158582678065e-05
chr8 99008042 99008042 1.6426265574409626e-05
chr8 99008043 99008043 3.973241109633818e-05
chr8 99008044 99008044 5.839324330736417e-07
chr8 99008045 99008045 1.7090893379645422e-05
chr8 99008046 99008046 1.8849609659810085e-06
chr8 99008047 99008047 3.943388583138585e-05
chr8 99008048 99008048 6.2976308981888e-05
chr8 99008049 99008049 2.7281963411951438e-05
chr8 99008050 99008050 3.2720970921218395e-05
chr8 99008051 99008051 3.367926547070965e-05
chr8 99008052 99008052 2.8189173463033512e-05
chr8 99008053 99008053 1.7890835806610994e-05
chr8 99008054 99008054 2.0150959244347177e-05
chr8 99008055 99008055 9.784735084394924e-06
chr8 99008056 99008056 4.84437623526901e-05
chr8 99008057 99008057 2.83071549347369e-05
chr8 99008058 99008058 3.142758214380592e-05
chr8 99008059 99008059 5.6517921620979905e-05
chr8 99008060 99008060 2.408823638688773e-05
chr8 99008061 99008061 7.478691259166226e-06
chr8 99008062 99008062 4.028465809824411e-06
chr8 99008063 99008063 4.143576370552182e-05
chr8 99008064 99008064 4.37694470747374e-05
chr8 99008065 99008065 2.9397762773442082e-05
chr8 99008066 99008066 1.0552922503848094e-05
chr8 99008067 99008067 5.814930045744404e-05
chr8 99008068 99008068 2.4839086108841002e-05
chr8 99008069 99008069 4.465132406039629e-06
chr8 99008070 99008070 5.152006633579731e-05
chr8 99008071 99008071 7.16121394361835e-06
chr8 99008072 99008072 5.027879524277523e-06
chr8 99008073 99008073 5.451334800454788e-06
chr8 99008074 99008074 2.457841901559732e-06
chr8 99008075 99008075 1.0113100870512426e-05
chr8 99008076 99008076 3.608192491810769e-05
chr8 99008077 99008077 2.5170540538965724e-05
chr8 99008078 99008078 2.8323274818831123e-05
chr8 99008079 99008079 3.9798767829779536e-05
chr8 99008080 99008080 5.596225491899531e-07
chr8 99008081 99008081 5.194716322876047e-06
chr8 99008082 99008082 3.764962457353249e-05
chr8 99008083 99008083 4.64081131212879e-06
chr8 99008084 99008084 4.45608384325169e-06
chr8 99008085 99008085 2.2222684492589906e-05
chr8 99008086 99008086 6.953907723072916e-05
chr8 99008087 99008087 2.6706111384555697e-05
chr8 99008088 99008088 2.86999002128141e-05
chr8 99008089 99008089 2.0006667909910902e-05
chr8 99008090 99008090 3.084344643866643e-05
chr8 99008091 99008091 4.3887175706913695e-06
chr8 99008092 99008092 3.420933353481814e-05
chr8 99008093 99008093 1.591291220393032e-05
chr8 99008094 99008094 3.3164091291837394e-05
chr8 99008095 99008095 2.8071950509911403e-05
chr8 99008096 99008096 1.6518124539288692e-05
chr8 99008097 99008097 2.991777364513837e-06
chr8 99008098 99008098 3.1205228879116476e-05
chr8 99008099 99008099 1.6232672351179644e-05
chr8 99008100 99008100 4.6044715418247506e-05
